id,ident,type,name,municipality,iso_country,iata,icao,latitude_deg,longitude_deg
2563,ELLX,large_airport,Luxembourg-Findel International Airport,Luxembourg,LU,LUX,ELLX,49.626845,6.212134
2564,ENAL,large_airport,Ålesund Airport,Ålesund,NO,AES,ENAL,62.560443,6.110845
2565,ENAN,medium_airport,"Andøya Airport, Andenes",Andenes,NO,ANX,ENAN,69.295193,16.139379
2566,ENAT,medium_airport,Alta Airport,Alta,NO,ALF,ENAT,69.976097,23.3717
29254,ENBL,small_airport,"Førde Airport, Bringeland",Førde,NO,FDE,ENBL,61.391102,5.75694
2568,ENBN,medium_airport,"Brønnøysund Airport, Brønnøy",Brønnøy,NO,BNN,ENBN,65.461098,12.2175
2569,ENBO,large_airport,Bodø Airport,Bodø,NO,BOO,ENBO,67.269203,14.3653
2570,ENBR,large_airport,"Bergen Airport, Flesland",Bergen,NO,BGO,ENBR,60.2934,5.21814
2571,ENBS,medium_airport,Båtsfjord Airport,Båtsfjord,NO,BJF,ENBS,70.60025,29.692612
29255,ENBV,medium_airport,Berlevåg Airport,Berlevåg,NO,BVG,ENBV,70.871517,29.034097
2572,ENCN,large_airport,Kristiansand Airport,Kristiansand(Kjevik),NO,KRS,ENCN,58.204201,8.08537
2574,ENDU,medium_airport,Bardufoss Airport,Målselv,NO,BDU,ENDU,69.055801,18.5404
2575,ENEV,large_airport,Harstad/Narvik Airport,Evenes,NO,EVE,ENEV,68.491302,16.678101
2577,ENFL,medium_airport,Florø Airport,Florø,NO,FRO,ENFL,61.583599090576,5.0247201919556
2578,ENGM,large_airport,Oslo-Gardermoen International Airport,Oslo (Gardermoen),NO,OSL,ENGM,60.193901,11.1004
2579,ENHD,medium_airport,"Haugesund Airport, Karmøy",Karmøy,NO,HAU,ENHD,59.345299,5.20836
28115,ENHF,medium_airport,Hammerfest Airport,Hammerfest,NO,HFT,ENHF,70.679703,23.6686
2580,ENHK,small_airport,Hasvik Airport,Hasvik,NO,HAA,ENHK,70.486702,22.1397
29261,ENHV,medium_airport,"Honningsvåg Airport, Valan",Honningsvåg,NO,HVG,ENHV,71.009697,25.983601
2581,ENKB,medium_airport,"Kristiansund Airport, Kvernberget",Kvernberget,NO,KSU,ENKB,63.111801,7.82452
2583,ENKR,medium_airport,"Kirkenes Airport, Høybuktmoen",Kirkenes,NO,KKN,ENKR,69.7258,29.8913
29264,ENLK,medium_airport,Leknes Airport,Leknes,NO,LKN,ENLK,68.152496337891,13.609399795532
29265,ENMH,medium_airport,Mehamn Airport,Mehamn,NO,MEH,ENMH,71.029701,27.8267
2585,ENML,medium_airport,"Molde Airport, Årø",Årø,NO,MOL,ENML,62.744701,7.2625
2586,ENMS,medium_airport,"Mosjøen Airport, Kjærstad",Mosjøen,NO,MJF,ENMS,65.783997,13.2149
2587,ENNA,medium_airport,"Lakselv Airport, Banak",Lakselv,NO,LKL,ENNA,70.068802,24.973499
29267,ENNM,small_airport,Namsos Airport,Namsos,NO,OSY,ENNM,64.472198,11.5786
2589,ENOL,medium_airport,Ørland Airport,Ørland,NO,OLA,ENOL,63.69889831542969,9.604000091552734
28114,ENOV,medium_airport,"Ørsta-Volda Airport, Hovden",Ørsta,NO,HOV,ENOV,62.180000305176,6.0741000175476
29277,ENRA,medium_airport,"Mo i Rana Airport, Røssvoll",Mo i Rana,NO,MQN,ENRA,66.363899230957,14.301400184631
29278,ENRM,medium_airport,"Rørvik Airport, Ryum",Rørvik,NO,RVK,ENRM,64.838302612305,11.14610004425
2591,ENRO,medium_airport,Røros Airport,Røros,NO,RRS,ENRO,62.578399658203,11.342300415039
29279,ENRS,small_airport,Røst Airport,Røst,NO,RET,ENRS,67.526482,12.101575
2593,ENSB,medium_airport,"Svalbard Airport, Longyear",Longyearbyen,NO,LYR,ENSB,78.246101,15.4656
29280,ENSD,small_airport,"Sandane Airport, Anda",Sandane,NO,SDN,ENSD,61.830002,6.10583
28116,ENSG,small_airport,"Sogndal Airport, Haukåsen",Sogndal,NO,SOG,ENSG,61.156101,7.13778
29281,ENSH,medium_airport,"Svolvær Airport, Helle",Svolvær,NO,SVJ,ENSH,68.243301,14.6692
29282,ENSK,medium_airport,"Stokmarknes Airport, Skagen",Hadsel,NO,SKN,ENSK,68.578827,15.033417
2595,ENSO,medium_airport,"Stord Airport, Sørstokken",Leirvik,NO,SRP,ENSO,59.791901,5.34085
2596,ENSR,medium_airport,Sørkjosen Airport,Sørkjosen,NO,SOJ,ENSR,69.786797,20.9594
2597,ENSS,medium_airport,"Vardø Airport, Svartnes",Vardø,NO,VAW,ENSS,70.3554,31.044901
2598,ENST,medium_airport,"Sandnessjøen Airport, Stokka",Alstahaug,NO,SSJ,ENST,65.956802,12.4689
2599,ENTC,large_airport,Tromsø Airport,Tromsø,NO,TOS,ENTC,69.683296,18.9189
2600,ENTO,large_airport,"Sandefjord Airport, Torp",Sandefjord(Torp),NO,TRF,ENTO,59.186699,10.2586
2601,ENVA,large_airport,"Trondheim Airport, Værnes",Trondheim,NO,TRD,ENVA,63.457802,10.924
29284,ENVD,medium_airport,Vadsø Airport,Vadsø,NO,VDS,ENVD,70.0653,29.8447
2602,ENZV,large_airport,"Stavanger Airport, Sola",Stavanger,NO,SVG,ENZV,58.876701,5.63778
2604,EPBY,medium_airport,Ignacy Jan Paderewski Bydgoszcz Airport,Bydgoszcz,PL,BZG,EPBY,53.096802,17.977699
2608,EPGD,large_airport,Gdańsk Lech Wałęsa Airport,Gdańsk,PL,GDN,EPGD,54.377602,18.4662
2609,EPKK,large_airport,Kraków John Paul II International Airport,Balice,PL,KRK,EPKK,50.077702,19.7848
2613,EPKT,large_airport,Katowice Wojciech Korfanty International Airport,Katowice,PL,KTW,EPKT,50.476015,19.080705
309484,EPLB,large_airport,Lublin Airport,Lublin,PL,LUZ,EPLB,51.240157,22.713461
2616,EPLL,large_airport,Łódź Władysław Reymont Airport,Łódź,PL,LCJ,EPLL,51.721901,19.3981
2622,EPMO,large_airport,Warsaw Modlin Airport,Nowy Dwór Mazowiecki,PL,WMI,EPMO,52.451099,20.6518
2625,EPPO,large_airport,Poznań-Ławica Airport,Poznań,PL,POZ,EPPO,52.421598,16.823359
2628,EPRA,medium_airport,Warsaw Radom Airport,Radom,PL,RDO,EPRA,51.38937,21.214742
2629,EPRZ,large_airport,Rzeszów-Jasionka Airport,Jasionka,PL,RZE,EPRZ,50.109791,22.024155
2630,EPSC,large_airport,Solidarity Szczecin–Goleniów Airport,Szczecin(Glewice),PL,SZZ,EPSC,53.584702,14.9022
2635,EPSY,medium_airport,Olsztyn-Mazury Airport,Szymany,PL,SZY,EPSY,53.481899,20.9377
2637,EPWA,large_airport,Warsaw Chopin Airport,Warsaw,PL,WAW,EPWA,52.165699,20.9671
2638,EPWR,large_airport,Copernicus Wrocław Airport,Wrocław,PL,WRO,EPWR,51.103719,16.882096
2639,EPZG,medium_airport,Zielona Góra-Babimost Airport,Nowe Kramsko,PL,IEG,EPZG,52.1385,15.7986
2646,ESDF,medium_airport,Ronneby Airport,Ronneby,SE,RNB,ESDF,56.266701,15.265
2648,ESGG,large_airport,Göteborg Landvetter Airport,Göteborg,SE,GOT,ESGG,57.6628,12.2798
2649,ESGJ,medium_airport,Jönköping Airport,Jönköping,SE,JKG,ESGJ,57.757598876953125,14.068699836730955
2654,ESGT,medium_airport,Trollhättan-Vänersborg Airport,Trollhättan,SE,THN,ESGT,58.31809997558594,12.345000267028809
2659,ESKM,medium_airport,Mora Airport,Mora,SE,MXX,ESKM,60.957901,14.5114
2660,ESKN,large_airport,Stockholm Skavsta Airport,Nyköping,SE,NYO,ESKN,58.789656,16.911479
2668,ESMQ,medium_airport,Kalmar Airport,Kalmar,SE,KLR,ESMQ,56.685501,16.2876
2669,ESMS,large_airport,Malmö Sturup Airport,Malmö,SE,MMX,ESMS,55.535564,13.376327
2670,ESMT,medium_airport,Halmstad Airport,Halmstad,SE,HAD,ESMT,56.69110107421875,12.820199966430664
2672,ESMX,medium_airport,Växjö Kronoberg Airport,Växjö,SE,VXO,ESMX,56.92910003662109,14.727999687194824
2675,ESND,small_airport,Sveg Airport,Sveg,SE,EVG,ESND,62.047798,14.4229
2676,ESNG,medium_airport,Gällivare Airport,Gällivare,SE,GEV,ESNG,67.13240051269531,20.814599990844727
2679,ESNK,medium_airport,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,KRF,ESNK,63.048599,17.7689
2680,ESNL,medium_airport,Lycksele Airport,Lycksele,SE,LYC,ESNL,64.548302,18.7162
2682,ESNN,medium_airport,Sundsvall-Härnösand Airport,Sundsvall/ Härnösand,SE,SDL,ESNN,62.528099060058594,17.443899154663086
2683,ESNO,medium_airport,Örnsköldsvik Airport,Örnsköldsvik,SE,OER,ESNO,63.40829849243164,18.989999771118164
2685,ESNQ,large_airport,Kiruna Airport,Kiruna,SE,KRN,ESNQ,67.821999,20.3368
2687,ESNS,medium_airport,Skellefteå Airport,Skellefteå,SE,SFT,ESNS,64.62480163574219,21.07690048217773
2689,ESNU,large_airport,Umeå Airport,Umeå,SE,UME,ESNU,63.791801,20.282801
2690,ESNV,medium_airport,Vilhelmina South Lapland Airport,Vilhelmina,SE,VHM,ESNV,64.579102,16.833599
2691,ESNX,medium_airport,Arvidsjaur Airport,Arvidsjaur,SE,AJR,ESNX,65.59030151367188,19.28190040588379
29358,ESNZ,medium_airport,Åre Östersund Airport,Östersund,SE,OSD,ESNZ,63.193546,14.504168
2693,ESOE,medium_airport,Örebro Airport,Örebro,SE,ORB,ESOE,59.22370147705078,15.038000106811523
2694,ESOH,small_airport,Hagfors Airport,Råda,SE,HFS,ESOH,60.0201,13.5789
2695,ESOK,medium_airport,Karlstad Airport,Karlstad,SE,KSD,ESOK,59.444698,13.3374
2696,ESOW,large_airport,Stockholm Västerås Airport,Stockholm / Västerås,SE,VST,ESOW,59.589401,16.6336
2697,ESPA,large_airport,Luleå Airport,Luleå,SE,LLA,ESPA,65.5438,22.122
2701,ESSA,large_airport,Stockholm-Arlanda Airport,Stockholm,SE,ARN,ESSA,59.64849,17.928829
2702,ESSB,medium_airport,Stockholm-Bromma Airport,Stockholm,SE,BMA,ESSB,59.354401,17.9417
2703,ESSD,medium_airport,Dala Airport,Borlange,SE,BLE,ESSD,60.422001,15.5152
2706,ESSL,large_airport,Linköping City Airport,Linköping,SE,LPI,ESSL,58.404909,15.684499
2707,ESSP,medium_airport,Norrköping Airport,Norrköping,SE,NRK,ESSP,58.58629989624024,16.250600814819336
2708,ESST,medium_airport,Torsby Airport,Torsby,SE,TYF,ESST,60.1576,12.9913
2710,ESSV,large_airport,Visby Airport,Visby,SE,VBY,ESSV,57.6628,18.346201
2711,ESTA,medium_airport,Ängelholm-Helsingborg Airport,Ängelholm,SE,AGH,ESTA,56.29610061645508,12.847100257873535
2715,ESUP,small_airport,Pajala Airport,Pajala,SE,PJA,ESUP,67.244569,23.074894
2716,ESUT,small_airport,Hemavan Airport,Hemavan,SE,HMV,ESUT,65.806099,15.0828
2734,ETMN,medium_airport,Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,Wurster Nordseeküste,DE,FCN,ETMN,53.767689,8.659201
2739,ETNL,medium_airport,Rostock-Laage Airport,Laage,DE,RLG,ETNL,53.918201,12.2783
2758,EVRA,large_airport,Riga International Airport,Riga,LV,RIX,EVRA,56.920752,23.970711
2760,EYKA,large_airport,Kaunas International Airport,Kaunas,LT,KUN,EYKA,54.963965,24.08582
2762,EYPA,large_airport,Palanga International Airport,Palanga,LT,PLQ,EYPA,55.973202,21.093901
2766,EYVI,large_airport,Vilnius International Airport,Vilnius,LT,VNO,EYVI,54.634102,25.285801
2772,FABL,large_airport,Bram Fischer International Airport,Bloemfontein,ZA,BFN,FABL,-29.092699,26.302401
2775,FACT,large_airport,Cape Town International Airport,Cape Town,ZA,CPT,FACT,-33.97403,18.604333
2779,FAEL,large_airport,King Phalo Airport,East London,ZA,ELS,FAEL,-33.035599,27.825899
2783,FAGG,large_airport,George Airport,George,ZA,GRJ,FAGG,-34.0056,22.378902
29953,FAHT,medium_airport,Eastgate Airport / Air Force Base Hoedspruit,Hoedspruit,ZA,HDS,FAHS,-24.361864,31.052921
2794,FAKM,large_airport,Kimberley Airport,Kimberley,ZA,KIM,FAKM,-28.805401,24.764872
2795,FAKN,large_airport,Kruger Mpumalanga International Airport,Mbombela,ZA,MQP,FAKN,-25.383327,31.105325
2800,FALA,large_airport,Lanseria International Airport,Johannesburg,ZA,HLA,FALA,-25.938964,27.926642
300795,FALE,large_airport,King Shaka International Airport,Durban,ZA,DUR,FALE,-29.6144444444,31.1197222222
2809,FAMG,medium_airport,Margate Airport,Margate,ZA,MGH,FAMG,-30.8574008942,30.343000412
2812,FAMM,medium_airport,Mmabatho International Airport,Mafeking,ZA,MBD,FAMM,-25.798400878900004,25.5480003357
2815,FAMU,medium_airport,Mkuze Airport,Mkuze,ZA,MZQ,FAMU,-27.626101,32.0443
31055,FAOR,large_airport,O.R. Tambo International Airport,Johannesburg,ZA,JNB,FAOR,-26.140081,28.246801
2820,FAPE,large_airport,Chief Dawid Stuurman International Airport,Gqeberha (Port Elizabeth),ZA,PLZ,FAPE,-33.989715,25.617353
2822,FAPH,medium_airport,Hendrik Van Eck Airport,Phalaborwa,ZA,PHW,FAPH,-23.9372005463,31.1553993225
2823,FAPI,medium_airport,Pietersburg Municipal Airport,Polokwane,ZA,,FAPI,-23.9261,29.4844
2825,FAPM,medium_airport,Pietermaritzburg Airport,Pietermaritzburg,ZA,PZB,FAPM,-29.6490001678,30.3987007141
2827,FAPP,large_airport,Polokwane International Airport,Polokwane,ZA,PTG,FAPP,-23.845269,29.458615
2831,FARB,medium_airport,Richards Bay Airport,Richards Bay,ZA,RCB,FARB,-28.740999221800003,32.0920982361
2839,FASS,medium_airport,Sishen Airport,Sishen,ZA,SIS,FASS,-27.6486,22.9993
2841,FASZ,medium_airport,Skukuza Airport,Skukuza,ZA,SZK,FASZ,-24.96085,31.588587
2847,FAUP,medium_airport,Upington Airport,Upington,ZA,UTN,FAUP,-28.400246,21.263592
2848,FAUT,medium_airport,K. D. Matanzima Airport,Mthatha,ZA,UTT,FAUT,-31.5463631849,28.6733551025
2860,FBFT,large_airport,Phillip Gaonwe Matante International Airport,Francistown,BW,FRW,FBPM,-21.159183,27.468826
2862,FBKE,large_airport,Kasane International Airport,Kasane,BW,BBK,FBKE,-17.831653,25.166195
2863,FBMN,large_airport,Maun International Airport,Maun,BW,MUB,FBMN,-19.970491,23.431409
2864,FBSK,large_airport,Sir Seretse Khama International Airport,Gaborone,BW,GBE,FBSK,-24.555201,25.9182
30411,FBSW,small_airport,Shakawe Airport,Shakawe,BW,SWX,FBSW,-18.373899459838867,21.832599639892575
2868,FCBB,large_airport,Maya-Maya International Airport,Brazzaville,CG,BZV,FCBB,-4.2517,15.253
2871,FCPP,large_airport,Antonio Agostinho-Neto International Airport,Pointe Noire,CG,PNR,FCPP,-4.81603,11.8866
308033,FDSK,large_airport,King Mswati III International Airport,Mpaka,SZ,SHO,FDSK,-26.358611,31.716944
2873,FEFF,large_airport,Bangui M'Poko International Airport,Bangui,CF,BGF,FEFF,4.39848,18.518801
2875,FGBT,large_airport,Bata International Airport,Bata,GQ,BSG,FGBT,1.90547,9.80568
318497,FGMY,medium_airport,President Obiang Nguema International Airport,Mengomeyén,GQ,GEM,FGMY,1.676437,11.024904
2876,FGSL,large_airport,Malabo International Airport,Malabo,GQ,SSG,FGSL,3.75527,8.70872
2877,FHAW,medium_airport,RAF Ascension Island,Cat Hill,SH,ASI,FHAW,-7.970179,-14.392744
318444,FHSH,medium_airport,Saint Helena International Airport,Jamestown,SH,HLE,FHSH,-15.958898,-5.646066
2878,FIMP,large_airport,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,MRU,FIMP,-20.430201,57.683601
2879,FIMR,medium_airport,Sir Charles Gaetan Duval Airport,Port Mathurin,MU,RRG,FIMR,-19.756696,63.359326
2882,FKKD,large_airport,Douala International Airport,Douala,CM,DLA,FKKD,4.00608,9.71948
2883,FKKL,medium_airport,Salak Airport,Maroua,CM,MVR,FKKL,10.45139980316162,14.257399559020996
2885,FKKN,medium_airport,N'Gaoundéré Airport,N'Gaoundéré,CM,NGE,FKKN,7.357009887695312,13.559200286865234
2886,FKKR,large_airport,Garoua International Airport,Garoua,CM,GOU,FKKR,9.334785,13.372129
2890,FKYS,large_airport,Yaoundé Nsimalen International Airport,Yaoundé,CM,NSI,FKYS,3.72256,11.5533
30012,FLKS,small_airport,Kasama Airport,Kasama,ZM,KAA,FLKS,-10.210169,31.123045
2893,FLLI,large_airport,Harry Mwanga Nkumbula International Airport,Livingstone,ZM,LVI,FLHN,-17.821524,25.819642
2894,FLLS,large_airport,Kenneth Kaunda International Airport,Lusaka,ZM,LUN,FLKK,-15.330833,28.452722
2895,FLMF,large_airport,Mfuwe International Airport,Mfuwe,ZM,MFU,FLMF,-13.2589,31.9366
2897,FLND,medium_airport,Peter Zuze Air Force Base,Ndola,ZM,,FLND,-12.997222,28.663889
525659,FLSK,large_airport,Simon Mwansa Kapwepwe International Airport,Ndola,ZM,NLA,FLSK,-12.96513,28.515624
30427,FLSW,small_airport,Solwesi Airport,Solwesi,ZM,SLI,FLSW,-12.173700332641602,26.365100860595703
2901,FMCH,large_airport,Prince Said Ibrahim International Airport,Moroni,KM,HAH,FMCH,-11.5337,43.2719
2903,FMCV,medium_airport,Ouani Airport,Ouani,KM,AJN,FMCV,-12.131047,44.430044
2904,FMCZ,large_airport,Dzaoudzi Pamandzi International Airport,Dzaoudzi,YT,DZA,FMCZ,-12.809319,45.281815
2905,FMEE,large_airport,Roland Garros Airport,Sainte-Marie,RE,RUN,FMEE,-20.890087,55.518894
2906,FMEP,large_airport,Saint-Pierre Pierrefonds Airport,Saint-Pierre,RE,ZSE,FMEP,-21.319362,55.422506
2908,FMMI,large_airport,Ivato International Airport,Antananarivo,MG,TNR,FMMI,-18.7969,47.478802
2910,FMMS,medium_airport,Sainte Marie Airport,Vohilava,MG,SMS,FMMS,-17.093901,49.8158
2911,FMMT,large_airport,Toamasina Ambalamanasy Airport,Toamasina,MG,TMM,FMMT,-18.113537,49.392262
32678,FMMU,small_airport,Tambohorano Airport,Tambohorano,MG,WTA,FMMU,-17.476101,43.972801
2912,FMMV,medium_airport,Morondava Airport,Morondava,MG,MOQ,FMMV,-20.2847,44.3176
2913,FMNA,medium_airport,Arrachart Airport,Antisiranana,MG,DIE,FMNA,-12.3494,49.291698
2919,FMNM,large_airport,Amborovy Airport,Mahajanga,MG,MJN,FMNM,-15.666842,46.351233
2920,FMNN,large_airport,Nosy Be International Airport,Nosy Be,MG,NOS,FMNN,-13.3121,48.3148
30951,FMNO,small_airport,Soalala Airport,Soalala,MG,DWB,FMNO,-16.10169,45.358837
2921,FMNQ,medium_airport,Besalampy Airport,Besalampy,MG,BPY,FMNQ,-16.74453,44.482484
2922,FMNR,medium_airport,Maroantsetra Airport,Maroantsetra,MG,WMN,FMNR,-15.437742,49.689081
2923,FMNS,medium_airport,Sambava Airport,Sambava,MG,SVB,FMNS,-14.2786,50.174702
32481,FMNT,small_airport,Tsaratanana Airport,Tsaratanana,MG,TTS,FMNT,-16.751064,47.619016
2927,FMSD,medium_airport,Tôlanaro Airport,Tôlanaro,MG,FTU,FMSD,-25.038099,46.9561
2931,FMSM,medium_airport,Mananjary Airport,Mananjary,MG,MNJ,FMSM,-21.201799,48.358299
2933,FMST,medium_airport,Toliara Airport,Toliara,MG,TLE,FMST,-23.3834,43.7285
2934,FNBC,medium_airport,Mbanza Congo Airport,Mbanza Congo,AO,SSY,FNBC,-6.269899845123291,14.246999740600586
312665,FNBJ,large_airport,Dr. Antonio Agostinho Neto International Airport,Luanda (Ícolo e Bengo),AO,NBJ,FNBJ,-9.050734,13.499078
2936,FNCA,medium_airport,Cabinda Airport,Cabinda,AO,CAB,FNCA,-5.59839,12.188145
30813,FNCT,medium_airport,Catumbela Airport,Catumbela,AO,CBT,FNCT,-12.4792,13.4869
2937,FNDU,medium_airport,Dundo Airport,Chitato,AO,DUE,FNDU,-7.400889873504639,20.818500518798828
2938,FNGI,medium_airport,Ngjiva Pereira Airport,Ngiva,AO,VPE,FNGI,-17.0435009003,15.683799743700002
2939,FNHU,medium_airport,Albano Machado Airport,Huambo,AO,NOV,FNHU,-12.8089,15.7605
2942,FNLU,large_airport,Quatro de Fevereiro International Airport,Luanda,AO,LAD,FNLU,-8.85837,13.2312
2944,FNMA,medium_airport,Malanje Airport,Malanje,AO,MEG,FNMA,-9.525090217590332,16.312400817871094
2945,FNME,medium_airport,Menongue Airport,Menongue,AO,SPP,FNME,-14.657600402832031,17.71980094909668
2946,FNMO,medium_airport,Welwitschia Mirabilis International Airport,Moçâmedes,AO,MSZ,FNMO,-15.2612,12.1468
2947,FNNG,medium_airport,Negage Airport,Negage,AO,GXG,FNNG,-7.754509925842285,15.287699699401855
2950,FNSO,medium_airport,Soyo Airport,Soyo,AO,SZA,FNSO,-6.141089916229248,12.371800422668455
2952,FNUB,medium_airport,Lubango Mukanka International Airport,Lubango,AO,SDD,FNUB,-14.924839,13.576653
2959,FOGO,medium_airport,Oyem Airport,Oyem,GA,OYE,FOGO,1.5431100130081177,11.58139991760254
2963,FOOG,large_airport,Port Gentil International Airport,Port Gentil,GA,POG,FOOG,-0.711739,8.75438
2965,FOOK,medium_airport,Makokou Airport,Makokou,GA,MKU,FOOK,0.5792109966278076,12.890899658203123
2966,FOOL,large_airport,Libreville Leon M'ba International Airport,Libreville,GA,LBV,FOOL,0.458951,9.41214
2967,FOON,large_airport,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,GA,MVB,FOON,-1.65616,13.438
2968,FPPR,medium_airport,Principe Airport,São Tomé & Príncipe,ST,PCP,FPPR,1.661155,7.411081
2969,FPST,large_airport,São Tomé International Airport,São Tomé,ST,TMS,FPST,0.378175,6.71215
2970,FQBR,large_airport,Beira International Airport,Beira,MZ,BEW,FQBR,-19.7964,34.9076
2971,FQCH,medium_airport,Chimoio Airport,Chimoio,MZ,VPY,FQCH,-19.15130043029785,33.42900085449219
2972,FQIN,medium_airport,Inhambane Airport,Inhambane,MZ,INH,FQIN,-23.8764,35.408501
2973,FQLC,medium_airport,Lichinga Airport,Lichinga,MZ,VXC,FQLC,-13.274,35.2663
2975,FQMA,large_airport,Maputo Airport,Maputo,MZ,MPM,FQMA,-25.920799,32.572601
2979,FQNC,medium_airport,Nacala International Airport,Nacala,MZ,MNC,FQNC,-14.4882,40.7122
2980,FQNP,large_airport,Nampula Airport,Nampula,MZ,APL,FQNP,-15.1056,39.281799
2981,FQPB,medium_airport,Pemba Airport,Pemba,MZ,POL,FQPB,-12.993302,40.524867
2982,FQQL,medium_airport,Quelimane Airport,Quelimane,MZ,UEL,FQQL,-17.855499267578125,36.86909866333008
2984,FQTT,large_airport,Tete Airport,Tete,MZ,TET,FQTT,-16.104799,33.640202
2986,FQVL,medium_airport,Vilankulo Airport,Vilanculo,MZ,VNX,FQVL,-22.018400192260746,35.31330108642578
32579,FQXA,small_airport,Xai-Xai Chongoene Airport,Xai-Xai,MZ,VJB,FQXA,-24.892909,33.753024
2990,FSAL,small_airport,Alphonse Airport,Alphonse Island,SC,,FSAL,-7.00478,52.7262
2993,FSIA,large_airport,Seychelles International Airport,Victoria,SC,SEZ,FSIA,-4.67434,55.521801
2994,FSPP,medium_airport,Praslin Island Airport,Praslin Island,SC,PRI,FSPP,-4.319256,55.691561
2996,FTTC,medium_airport,Abeche Airport,Abeche,TD,AEH,FTTC,13.847,20.844299
2998,FTTJ,large_airport,N'Djamena International Airport,N'Djamena,TD,NDJ,FTTJ,12.1337,15.034
3000,FVBU,large_airport,Joshua Mqabuko Nkomo International Airport,Bulawayo,ZW,BUQ,FVJN,-20.016284,28.622897
3004,FVFA,large_airport,Victoria Falls International Airport,Victoria Falls,ZW,VFA,FVFA,-18.097437,25.836867
3006,FVKB,medium_airport,Kariba Airport,Kariba,ZW,KAB,FVKB,-16.5198,28.885
3015,FWCL,large_airport,Chileka International Airport,Blantyre,MW,BLZ,FWCL,-15.677189,34.972319
3018,FWKI,large_airport,Kamuzu International Airport,Lumbadzi,MW,LLW,FWKI,-13.7894,33.780998
3022,FXMM,large_airport,Moshoeshoe I International Airport,Maseru(Mazenod),LS,MSU,FXMM,-29.456277,27.554456
312717,FYHI,small_airport,Halali Airport,Halali,,HAL,FYHI,-19.0285,16.4585
3027,FYKM,medium_airport,Katima Mulilo Airport,Mpacha,,MPA,FYKM,-17.634258,24.176688
3029,FYLZ,medium_airport,Luderitz Airport,Luderitz,,LUD,FYLZ,-26.687400817871094,15.242899894714355
326993,FYNG,small_airport,Ongava Lodge Airstrip,Ombika,,,FYNG,-19.328533,15.915003
3031,FYOA,medium_airport,Ondangwa Airport,Ondangwa,,OND,FYOA,-17.878201,15.9526
3032,FYOG,medium_airport,Oranjemund Airport,Oranjemund,,OMD,FYOG,-28.585318,16.44638
3035,FYRU,medium_airport,Rundu Airport,Rundu,,NDU,FYRU,-17.956499,19.7194
595415,FYTF,medium_airport,Twyfelfontein Airport,Twyfelfontein,,,FYTF,-20.54424,14.35879
3037,FYWB,large_airport,Walvis Bay International Airport,Walvis Bay(Rooikop),,WVB,FYWB,-22.979332,14.647102
3038,FYWE,medium_airport,Eros Airport,Windhoek,,ERS,FYWE,-22.60492,17.079002
3039,FYWH,large_airport,Hosea Kutako International Airport,Windhoek,,WDH,FYWH,-22.4799,17.4709
3040,FZAA,large_airport,Ndjili International Airport,Kinshasa,CD,FIH,FZAA,-4.38575,15.4446
31679,FZBA,small_airport,Inongo Airport,Inongo,CD,INO,FZBA,-1.94722,18.285801
3044,FZBO,medium_airport,Bandundu Airport,Bandundu,CD,FDU,FZBO,-3.31132,17.381701
3045,FZCA,medium_airport,Kikwit Airport,Kikwit,CD,KKW,FZCA,-5.03577,18.785601
3046,FZEA,medium_airport,Mbandaka Airport,Mbandaka,CD,MDK,FZEA,0.0226000007242,18.2887001038
3047,FZFD,medium_airport,Gbadolite Airport,Gbadolite,CD,BDT,FZFD,4.252745,20.975271
3048,FZFK,medium_airport,Gemena Airport,Gemena,CD,GMA,FZFK,3.23537,19.771299
30779,FZGN,small_airport,Boende Airport,Boende,CD,BNB,FZGN,-0.286652,20.883551
3052,FZIC,large_airport,Bangoka International Airport,Kisangani,CD,FKI,FZIC,0.481639,25.337999
3053,FZJH,medium_airport,Matari Airport,Isiro,CD,IRP,FZJH,2.82761,27.588301
3054,FZKA,medium_airport,Bunia Airport,Bunia,CD,BUX,FZKA,1.565743,30.220685
3057,FZNA,large_airport,Goma International Airport,Goma,CD,GOM,FZNA,-1.666758,29.238037
3058,FZOA,medium_airport,Kindu Airport,Kindu,CD,KND,FZOA,-2.91917991638,25.9153995514
3059,FZQA,large_airport,Lubumbashi International Airport,Lubumbashi,CD,FBM,FZQA,-11.591494,27.530753
3060,FZQM,medium_airport,Kolwezi Airport,Kolwezi,CD,KWZ,FZQM,-10.7659,25.505699
3061,FZRF,medium_airport,Kalemie Airport,Kalemie,CD,FMI,FZRF,-5.87556,29.25
31455,FZSB,small_airport,Kamina City Airport,Kamina,CD,KMN,FZSB,-8.728878,24.991407
3063,FZUA,medium_airport,Kananga Airport,Kananga,CD,KGA,FZUA,-5.90005,22.4692
31484,FZVJ,small_airport,Tshumbe Airport,Tshumbe,CD,,FZVJ,-4.039285,24.365616
32156,FZVS,small_airport,Ilebo Airport,Ilebo,CD,PFR,FZVS,-4.329919,20.590124
3064,FZWA,medium_airport,Mbuji Mayi Airport,Mbuji Mayi,CD,MJM,FZWA,-6.121240139010001,23.5690002441
